id,user_id,created_at,authorDisplayName,author,authorAvatar,author_id,review_title,review_rating,review_content,business_name,business_slug,permalink,replied,messages,business_logo,industry_logo,industry_name,industry_slug,status_id,nps_rating,source,is_reported,business_reporting,author_created_date,author_total_reviews_count,attachments
4156522,c3731650-307a-11e9-be0c-f3b934a5ec3a,2022-10-31 16:58:10,Kurusha N,Kurusha N,,c3731650-307a-11e9-be0c-f3b934a5ec3a,No service from Telkom but they continue to debit me,1,"Purchased Oppo A54s phone on 31 July 2022 on the 7th night phone froze and did not come on. Returned phone for out of box failure the very next day as no telkom outlet is opened 24 hours a day
 Phoned many times to telkom. Telkom does not take calls. 3mths later still debting my account. With no phone. Pathetic service.",Telkom,telkom,no-service-from-telkom-but-they-continue-to-debit-me-4156522,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2019-02-14,3,[]
4156402,25b39e70-5923-11ed-8e27-07267b706428,2022-10-31 16:05:36,Bradley S,Bradley S,,25b39e70-5923-11ed-8e27-07267b706428,Extremely poor customer service!,1,"Called Telkom to relocate my Fibre services on 25 October, after been informed on 5 different occasions that I was at the wrong department, I went through the process,was told I would receive notification of the installion date, this did not happen. Called Telkom again on 28 October to follow up, was bounced around from to department to department yet again. Eventually there was a consultant who helped, he informed me that a work order was created, however with no details on it. Went through the entire sales process again to create an order, was told yet again I would receive a notification of the installion date, this did not happen again, nor did I receive any follow up calls. I called Telkom again on 31 October to follow up on my order, firstly the consultant seemed rude and did not seem to know what she was doing, I was told that the order was returned as they could not pick up the address, I asked her why did anybody not inform me, then was told that the consultant handling the order was on leave, I then quietioned that this was not escalated to anybody else. I then tried to continue in processing the order, the consultant said she could not find the address I gave her, this happened numerous times. Whilst on the call, I proceeded to check the coverage on the telkom website myself, which I easily found and communicated to her, she still could not find the address, I then requested to speak to her manager, whom she said was not available, she then said she would check and call me tomorrow, which I refused. Eventually a supervisor came onto the call, and he easily found the address that I gave to him, I am now told yet again that I will receive a notification of the installation date. The service is truly appalling, I have been with telkom for almost 12 years, and I spend vadt amounts of money with them in a monthly basis. The fact that I need to keep calling telkom shows me that they do not care about their customers. I will be looking into new service providers should I not receive clear feedback from Telkom.",Telkom,telkom,extremely-poor-customer-service-f46ca500607f259abb4dda83600c3462a98a6f76-4156402,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-10-31,1,[]
4156333,26736700-3f65-11eb-aaf5-c3da1840050f,2022-10-31 15:30:25,sino L,sino L,,26736700-3f65-11eb-aaf5-c3da1840050f,Telkom does not care about customers,1,"Still no words nor assistant from anyone at TelkomSA, I am very disappointed.",Telkom,telkom,telkom-does-not-care-about-customers-cc68a818bb261a3adb916cdac50a82e90cdf5378-4156333,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-12-16,6,[]
4156306,884b8870-907a-11ec-8526-c30b9450edd1,2022-10-31 15:21:49,Niqula K,Niqula K,,884b8870-907a-11ec-8526-c30b9450edd1,Signal ISSUES everyday!!! Every single day.,1,Paying ALOT of money every month for minimal signal. Please don't blame loadshedding as it were like this before loadshedding started this year. Terrible to work from home and to have NO Signal!!! Sick and tired to have this issue everyday!!!,Telkom,telkom,signal-issues-everyday-every-single-day-4156306,0,"[{'id': 2388513, 'body': '<div><!--block-->No signal Telkom van you atleast Reply</div>', 'created_at': '2022-11-03 07:36:25', 'type': 'Public', 'origin': 1, 'owner': 1, 'from': 'Niqula K', 'businessSlug': 'telkom', 'businessLogo': 'https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png', 'showPrivateBadge': False, 'isLinkedToUser': False}]",https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-02-18,3,[]
4156220,a9599280-44c8-11ed-b0f4-490973f468bc,2022-10-31 14:40:23,Melissa C,Melissa C,,a9599280-44c8-11ed-b0f4-490973f468bc,"NO SERVICE, I PAY FOR NO SERVICE",1,"No service, quick to hand a person over to debt collectors after one premium missed even though I attempted to change my debit order date multiple times. the amount was taken off my account over a week ago and my services are still suspended, this is by far the worst service ever and I have paid yet I have no service on my phone",Telkom,telkom,no-service-i-pay-for-no-service-4156220,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-05,4,[]
4156124,a7150480-5911-11ed-abe9-71659d83f601,2022-10-31 14:02:45,Oluwasegun K,Oluwasegun K,,a7150480-5911-11ed-abe9-71659d83f601,Contract Cancellation Dispute,1,"I had a data service contract with Telkom which was a month to Month contract. I went into the Bloemfontein Loch Logan store on the 30th of July 2022 to cancel this contract.
 I was assisted on the phone to do the cancellation and I was given a reference saying they will action the request. This was Not done by anyone at Telkom.

I followed this up at the beginning of August and was given a different reference number, when following up by the end of August I was told that the contract will be cancelled in September the 1st.

I was billed in September for the month of August which I have been disputing with Telkom as Telkom did not cancel the contract after a month but only on the 2nd month so they don't do their job and now I am the one liable to pay that contract. 

They are very fast to contact lawyers to call me when they are the ones at fault.
When calling Telkom to resolve this I'm being sent from pillar to post. Been given new references all the time, even the Consultants at Loch Logan branch in Bloemfontein have attitude for days and yet the fault is theirs.

This is the worst service received. Telkom is not taking responsibility nor seeing the fault and this mess done by them, instead they are forcing me to pay for their mistake which is unethical.

They don't have any urgency to assist you as a client. With such experiencing I won't be taking up any contract with Telkom nor will my family.

All I want is for them to fix the mess they have caused.

They failed to cancel the contract so why is this now my fault?",Telkom,telkom,contract-cancellation-dispute-97b06441c4b8dd62e00c744d2de3c18f595486c1-4156124,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-31,1,[]
4079151,9cd88e80-83bd-11e9-a429-6fadb467a0c5,2022-10-31 13:42:54,Caroline D,Caroline D,,9cd88e80-83bd-11e9-a429-6fadb467a0c5,Telkom over billing for no reason,1,"I have a problem with telkom...i called billing nd went to the store i dnt know how many time, from march until today stl no help they even blocked my sim card but still charging me which i dont get is for what.Telkom is a big scam",Telkom,telkom,telkom-over-billing-for-no-reason-4079151,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2019-05-31,8,[]
4103012,ad15a860-2a43-11eb-ae37-41354d6f4f97,2022-10-31 13:42:13,Davlin N,Davlin N,,ad15a860-2a43-11eb-ae37-41354d6f4f97,Worst Back office Service.,1,"I am convinced that Telcom is the worst Telecommunications service provider in the country. I pay in more than is due and my account and they still go ahead and debit my account.  When calling I call in to enquire about the account they can't give answers. When I ask to speak to a Manager I get two stories, one manager was supposed to call me in 48 hours and one was supposed to call me in 3 hours. While Telkom may have the most competitive rates in the industry they have the worst client service. 

Thank you, Telkom, I am actually interested in seeing you contact me after this I am leaning on no one making contact because that is Telkom.",Telkom,telkom,worst-back-office-service-4103012,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2020-11-19,2,[]
4106478,c7deb4b0-79f0-11eb-bf2a-9164eec42d0e,2022-10-31 13:41:53,Mmampenyane M,Mmampenyane M,,c7deb4b0-79f0-11eb-bf2a-9164eec42d0e,Poor administration from their consultants,1,"I ha e open a new contract with Telkom on 29th of August the data sim.the consultant told me that I will pay my first premium on the 15th of October, and during that time she also indicated that my standard bank account is giving her a problem so we rather use my Absa account details. But now to my surprise the money was debited from my standard bank account on the 15th of September meanwhile our agreement was 15th of October....I made an inquiry and I spoke to  Aviwe Nomfalo she said it's a mistake she  said she will escalate the matter to be resolved soon that was the 17th of September,  on the 25th of September  I spoke to  Phelelani Nomfalo and he said the payment was for the 3days of August .....how possible is that use data for 3days and is the same as 31 days and inaccurate information provided by their consultants",Telkom,telkom,poor-administration-from-their-consultants-4106478,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,True,,2021-02-28,19,[]
4106860,ef5a8f80-20a7-11e9-968f-05223bf3ce3f,2022-10-31 13:41:03,Joel M,Joel M,,ef5a8f80-20a7-11e9-968f-05223bf3ce3f,Its quite difficult to imagine such a great company in this shape.,1,"As a business, we ordered TelkomSA's virtual landline product about 2 months ago but up until now, nothing has been provided to us. AI********** is our second order number after the first one was cancelled. Each time we call, 10213, we are told the issue has been escalated and that the Backoffice will call us. We have not received any calls from the back office regarding this. When we ask them to give us the Backoffice contacts, we are told, we should just wait for the call and this call never comes.",Telkom,telkom,its-quite-difficult-to-imagine-such-a-great-company-in-this-shape-4106860,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2019-01-25,2,[]
4108129,68c91030-3e27-11ed-9821-471e792f781b,2022-10-31 13:40:23,Kerwin C,Kerwin C,,68c91030-3e27-11ed-9821-471e792f781b,**********: Money Thieves,1,"Purchased data on on the 23/09 to the value of R469. 00 for 10G data was not loaded instead was credited with airtime unable to convert the airtime cause of my contract, purchased data the second time to the same value funds were debited data was never loaded, Telkom staff in Newcastle Mall could not assist and directed me to customer care which I was unable to reach.
27/09 I purchased another 5G to the value of R279 but once again airtime was loaded and on the second attempt funds were debited from my account and still no data, so now I'm sitting with R769 airtime and R769 missing from my account this was all done via Absa and have been in the branch as well so the fault lies with telkom stealing my money.",Telkom,telkom,money-thieves-4a925b7580ae9207bd047e5d2bb8fbeec660e697-4108129,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2022-09-27,1,[]
4125954,139c5eb1-31fa-11e8-83f4-f23c91bb6188,2022-10-31 13:40:03,Reney ,Reney ,,139c5eb1-31fa-11e8-83f4-f23c91bb6188,Missold ADSL package. Paid account not updated at credit bureau!,1,"I took out ADSL with Telkom to work from home. The package and speed was completely missold. I logged numerous tec fault and lost a lot of time at work die to technical issues until one of their technicians informed me that I won't get a proper connections because I'm too far from the excange. I was offline the whole day from work due to this amd ended up getting a sick note from a doctor.

I then had to buy a router and get a data sim to continue working from home which I had to pay on top of that telkom was still billing me.

I cancelled my subscription with Telkom due to this and logged a dispute with them so they can compensate me or meet me half way for expenses I incurred and my time that I had unpaid due to this. Send them mails and screenshots with all communications I've previously sent and I got no response just a reply that my ticket has been closed or I need to call. 

I've called them incurred call charges, agent drop when you escalate and ask to a TL. I've asked for call recordings no response.

Sine I had this dispute I didn't pay. I then decided that this has a negative impact on my credit profile and I decided to settle the account on 30th August 2022.

I received a statement from Telkom with a R0.00, but still today my accountvhas not been updated as paid up at the credit bureaus and still showing arrears.

How can one company cause so much drama. The consumer end it paying for misinformation suffer and losses income and when they paying they must still beg for a credit bureau update which is rightfully due to them?",Telkom,telkom,missold-adsl-package-paid-account-not-updated-at-credit-bureau-4125954,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2013-07-02,2,[]
4127827,4fb28fa0-7ab9-11eb-b76a-7ff1cf8ba10f,2022-10-31 13:39:12,Nokuthula M,Nokuthula M,,4fb28fa0-7ab9-11eb-b76a-7ff1cf8ba10f,Telkom billing department is the worst,1,"Telkom billing department send statements before they system update the data. They sent me incorrect statement. I was billed twice for what I've already paid. I asked for a new correct statement I was told it's not possible, that means I must pay 3 times what I owed. No one was able to solve my quiry. I won't pay what is not due to me. Until they sort their statements.",Telkom,telkom,telkom-billing-department-is-the-worst-4127827,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,True,,2021-03-01,6,[]
4136636,8e177f70-5df9-11ea-8691-3765b5ab730d,2022-10-31 13:38:05,Valerie T,Valerie T,,8e177f70-5df9-11ea-8691-3765b5ab730d,Telkom insurance,1,I bought 2 P10 lite phones and insured them I lost them and they replaced them and they didn't expain that I should cancel the insurance and insure the new device. I kept on paying until last in August when my son lost his phone they told me it was not insured. I canceled the insurance but they kept on deducting until I decided to reverse the claim,Telkom,telkom,telkom-insurance-4c5ff25c36d32947f88e84876730e20ff4a249f6-4136636,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,9.0,WEBSITE,True,,2020-03-04,3,[]
4140129,470ff6a0-f901-11ea-ae4d-cbb6b594541e,2022-10-31 13:37:45,Margaret M,Margaret M,,470ff6a0-f901-11ea-ae4d-cbb6b594541e,VERY BAD SERVICE,1,"I went to Jabulani Mall branch to do a swim swap, about 6 employees were available,  the shop didn't have a lot of customers only one young girl and myself.  All of them were standing,  chatting and giving a darn about us, only one teller out of the 6 was helping and busy assisting another client. After asking them why are they not assisting us as we have been waiting to be assisted,  they just looked at me, one of them called me to assist, but that was just to shut me up because she kept on saying the machine can read my fingerprints so many times. I left the shop without getting any help. The manager was there sitting and busy with whatever he was doing.  The following day I went to Maponya Mall and boom my fingerprints were captured by their system,  it means the day before Jabulani Mall was getting rid of me because I pointed out their bad service to customers.  I will never recommend that company,  I once had a contract with them and I terminated it because of the bad service from calling call  center to inside or walk in shops. I must say with Maponya the service was very good and really appreciated the lady that assisted me.",Telkom,telkom,very-bad-service-6b46d4cdb16a1cbe05e4edf514a484c1808e1bd1-4140129,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2020-09-17,3,[]
4155916,6b14d850-5906-11ed-a6dd-d7c19cd5c04b,2022-10-31 12:35:33,Nadeem B,Nadeem B,,6b14d850-5906-11ed-a6dd-d7c19cd5c04b,TELKOM,1,"THE WORST NETWORK PROVIDER . DONT EVER TAKE A CONTRACT WITH THEM .
THEY CONTINUE TO DEBIT EVEN AFTER CANCELLING A MILLION TIMES !!!",Telkom,telkom,telkom-113d07a1635c68cb8f215af10664db415dda5801-4155916,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-31,1,[]
4155898,99e2f040-3719-11ec-818d-43fb4a9cfa43,2022-10-31 12:32:26,Phathisanani B,Phathisanani B,,99e2f040-3719-11ec-818d-43fb4a9cfa43,telkom insurance bad service,1,"i recently took out a contract with telkom and i also took insurance and last month i lost my phone and submitted a claims form and everything required, and later i got an email saying my claim had been rejected with a resean that a phone that is lost in an unlocked car is not payable but no one bothered to explain to me what is covered by insurance or what is not covered and to top it off the theft happened when the car was at home parked in front of my house. i will not be paying for something that had insurance and i am taking this further if nothing is done.",Telkom,telkom,telkom-insurance-bad-service-b36c4c8cc1a5668932fea6008ad88642aed410ec-4155898,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2021-10-27,3,[]
4155866,b03d20c0-5904-11ed-b131-dbf458482505,2022-10-31 12:18:47,Johane R,Johane R,,b03d20c0-5904-11ed-b131-dbf458482505,Telkom are thieves and fraudsters and basically stole more than R40 000 from me,1,"My upgrade device was stolen through internal means, they continually fail to open an investigation but i have to keep paying for a device i do not have. If i want to cancel my contract i have to pay R40 000 as the thieves renewed the contract. Our details were changed without our consent, the delivery address was changed without our consent. All of this took place without our approval or knowledge and we only found out about this a month ago. We've had excuse after excuse, the lady who supposedly opened the case for us and kept telling us its under investigation was lying. I want my money back for a device that was stolen in June that i've been paying for and i want this contract cancelled!",Telkom,telkom,telkom-are-thieves-and-fraudsters-and-basically-stole-more-than-r40-000-from-me-4155866,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-31,1,[]
4155692,36671860-27a6-11e9-9806-bdcbda023a11,2022-10-31 11:13:06,Mfundo N,Mfundo N,,36671860-27a6-11e9-9806-bdcbda023a11,The worst mobile network service provider in South Africa,1,"The most useless mobile network!!!
They’ll definitely take their debit order.. But as for giving you your data or services? Let’s make that a zero!!!
Been waiting now since last week for my services to be restored 
They’ll probably end up coming back and telling me my debit ordered didn’t go through even though I have evidence it did!
Pathetic honestly!!",Telkom,telkom,the-worst-mobile-network-service-provider-in-south-africa-4155692,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2019-02-03,1,[]
4147343,75db1950-5369-11ed-aeda-336fc250f27e,2022-10-31 10:58:57,Sinentlahla G,Sinentlahla G,,75db1950-5369-11ed-aeda-336fc250f27e,Poor service from telkom,1,"I took a contract with Telkom  Huawei Nova 9 on the 30th of August 2022 at Mt Frere eastern cape, on the 10th of September 2022 it froze and switched off. And I took it back to them and they told me that they can't give me a new phone because it has passed the 7 days, and then they took it for repairs the reference for repairs TRJ**********8 and it came back on the 20th of October then on the 24th of October it did the same thing i took it for repairs for. Now at telkom they refusing to give me a new phone or cancel the contract they want to repair it again for the second time. I don't want that. I want a new phone. My contact number is ********** and for telkom it's **********.",Telkom,telkom,poor-service-from-telkom-7defea73be49efe36c920f31640b08a5a94becb1-4147343,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,True,,2022-10-24,1,[]
4154650,2b7ada25-31fa-11e8-83f4-f23c91bb6188,2022-10-31 10:58:08,Thuli S,Thuli S,,2b7ada25-31fa-11e8-83f4-f23c91bb6188,Not happy with your servicez,1,"Please reintate my account ,money was debited from my account on the 25th October .**********01",Telkom,telkom,not-happy-with-your-servicez-4154650,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,True,,2016-07-07,45,[]
4154336,2b87a0e0-31fa-11e8-83f4-f23c91bb6188,2022-10-31 10:57:12,Vida L,Vida L,,2b87a0e0-31fa-11e8-83f4-f23c91bb6188,Brand new phone not to be change after it was received faulty and the speaker is not working.,1,"We upgraded our contract on Monday 17 Oct 2022 we set up the phone and it worked perfectly until Saturday 22 Oct 2022 then the speaker started giving problems. 
Now here is the story, we upgraded to Samsung S22+ and we were away for the weekend of 22 Oct and only came back the Monday 24th Oct 2022 very late, we could only take action of Tuesday as at Groblersbridge where we were, were not signal as the signal is very poor at that side. 

So we were told they dont have more S22+ in stock but they will order some, and exchange for us for us on Wednesday. Wendnesday they let us know that there will be no deliveries due to the massive strike in Polokwane were we live and the contract was renewed. 

Then we received and email saying that they can't excange it and it will cost us +-R1300 to pay to get a brand new phone's speaker fixed and we did not even have it a week? 

This is the worst service ever, I can't come through on the landline for Polokwane branch at Mall of the North as it is always busy and there is only 1 line. 

Am don't even want to renew my contract with Telkom again after receiving a faulty phone and I have to pay now to get a brand new phone fixed.",Telkom,telkom,brand-new-phone-not-to-be-change-after-it-was-received-faulty-and-the-speaker-is-not-working-4154336,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,True,,2016-07-08,5,[]
4155369,34b2ba9a-31fa-11e8-83f4-f23c91bb6188,2022-10-31 10:28:24,Quinton H,Quinton H,,34b2ba9a-31fa-11e8-83f4-f23c91bb6188,Extremely bad customer service at Telkom adminplus,1,I logged a claim for my device about 2months ago and all i get from the claims department it that they have sent it to the claim handler. The claim handler Ayanda Luvuyo is totally ignoring by emails. In meantime i am paying insurance for a device i dont have. The unprofessionalism is at another level .Dr Human-Hendricks,Telkom,telkom,extremely-bad-customer-service-at-telkom-adminplus-4155369,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2017-04-01,8,[]
4155383,16294688-31fa-11e8-83f4-f23c91bb6188,2022-10-31 09:03:36,Jabu,Jabu,,16294688-31fa-11e8-83f4-f23c91bb6188,Shocking service,1,I am so disappointed at the manner in which the consultants at Centurion Telkom branch (upper level by game) treated my partner and I on Saturday 29/10/2022. We walked into the store and there been someone in front of us that was immediately attended. We wanted to buy the month to month 80GB Sim only data. No one attended  to us and there was one consult and chatting to another one on the till. After some time a family walked in and the consultant that had been casually chatting to his cashier colleague jumped to greet them at the door and offered assistance. We looked at each in shocked and just walked out the shop. Telkom needs to do better in training their staff not to disrespect or undermine people by discriminating them and weighing just because they think they don't have money or are not worth their time. Everyone is a potential customer.,Telkom,telkom,shocking-service-9b923ba13a155fa968ae27e61953c608c185e065-4155383,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2013-10-22,15,[]
4155366,3d021dac-31fa-11e8-83f4-f23c91bb6188,2022-10-31 08:57:05,Retha van der Walt,Retha van der Walt,,3d021dac-31fa-11e8-83f4-f23c91bb6188,Impossible to cancel a telkom landline,1,"I have been trying to cancel a landline/adsl since 20 July 2022 after my monther passed away - As executor of the estate, I send 2 e-mails to 2 different addresses (as given by telkom customer service) . no luck.   I have been to the telkom store 3x, received confirmation and a case nr from the supervisor that all is sorted.  Yet...after all that time again today I am told the line is not cancelled.  I keep getting billed.  Had a cup of stong coffee this morning, and tried again.  Were given 4 different contact numbers - keep runningin circles.  Have been on the line for 47 minutes in total.  NO ONE CAN ASSIST  or the linesimply goes dead after a couple of minutes.  How is this possible ????????",Telkom,telkom,impossible-to-cancel-a-telkom-landline-5150d85b15655b899faa3afe6bc401c2c5ff8354-4155366,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2018-02-20,2,[]
4155263,39fc1f68-31fa-11e8-83f4-f23c91bb6188,2022-10-31 07:58:48,zinhle N,zinhle N,,39fc1f68-31fa-11e8-83f4-f23c91bb6188,The scam I encountered with Telkom insurance,1,"The took a cellphone insurance with Telkom since 2019, and have been a loyal customer for over 36 months without missing a single debit. 

The past week I lost my phone and went through the usual process of claiming the device, and i was saddened by how unloyalty, unfair and not customer serviced the insurance team was. 

My insurance premium was for a R20000 cover (R244) meaning if anything happens to my device it will be replaced with a device for that amount. But that wasn't the case with Telkom, instead i was told the below. Yet I have been paying for a cover of R20000, regardless of when I loose the device. Telkom insurance is a scam! 2 weeks later 16 days later and I still do not have my device replaced but they could not hesitate to deduct the insurance premium when I told them to cancel it. 

Ethel-Jean is the agent that ignored all my emails and had the decency to tell me, they only reply after 48 hours, while I'm out of a device I use for work. 

Abongile Magazi is the the team leader that is never available to take escalations and have no stand in when busy or not available. 

""The Huawei P30 Pro – 256GB is out of stock and the suitable replacement is a Huawei P50 – 256GB
The current value of the Huawei P30 Pro – 256GB is R13 639 and the Huawei P50 – 256GB is R17 799.
Therefore, you are required to make an additional shortfall pay in of R4160.00 including an excess of R1363.90. In total the payment would be R5523.90.
Please make an excess payment of R5523.90 to the account below""",Telkom,telkom,the-scam-i-encountered-with-telkom-insurance-4155263,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2017-10-19,4,[]
4155258,3d85cdcc-31fa-11e8-83f4-f23c91bb6188,2022-10-31 07:55:45,Henry G,Henry G,,3d85cdcc-31fa-11e8-83f4-f23c91bb6188,OUTSTANDING SERVICE IN A POORLY MANAGED COMPANY,5,"This five stars exclusively goes to a wonderful, great and service orientated woman, by the name of Me. Mecia Prouse. She is a true gem, where service and professionalism are merged into one. She will go beyond her call of duty to make sure a customer leaves the shop happy, satisfied and comfortable with the product she offered you. Never will she discourage you, as a customer to take a product, without telling you the pros and cons of your choice. She will suggest the best product for your needs and not, offering you a product, for the sake of making a sale. She is a true professional and, because of her, telkom has got me as a client. I will never, ever again making use of their online sale services. Those agents are a disgrace to any company, where the bar is set so high by, Mecia Prouse,within the same company. I regret the day, when she will no longer be working at telkom, Cape Gate. That will also be the day when I will cancel all my contracts with telkom. This is how high I regard her services and the treatment you receive as a customer, from her. Keep up the good work and I sincerely hope that the Telkom bosses acknowledge the value of your services, and the contributions you made over the years, to keep clients, like me and many others happy.",Telkom,telkom,outstanding-service-in-a-poorly-managed-company-4155258,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2018-03-12,46,[]
